index,raw_dtype,raw_min,raw_max,raw_mean,rgb_min,rgb_max,rgb_mean,rgb_std
30651,uint16,1724.0,65535.0,34464.73838089924,255.0,255.0,255.0,0.0
26374,uint16,0.0,53740.0,34422.692402742345,0.0,255.0,250.27690529336735,33.798539204362235
72424,uint16,0.0,65535.0,28553.169682716838,0.0,255.0,239.41071428571428,60.384266543909604
74185,uint16,0.0,65535.0,24757.150211256376,0.0,255.0,252.15656887755102,26.374581373510143
47303,uint16,0.0,65535.0,31723.306301817604,0.0,255.0,248.22058354591837,39.86427882040774
12048,uint16,0.0,65535.0,33135.69563137755,0.0,255.0,238.7743542729592,61.62269621848317
51971,uint16,0.0,65535.0,27642.85642538265,0.0,255.0,243.4884406887755,51.940462156666825
74890,uint16,0.0,65535.0,27815.37454161352,0.0,255.0,254.69090800382654,8.710560821373704
2401,uint16,0.0,59841.0,33830.936961894135,0.0,255.0,236.03236607142858,66.35401523615869
86177,uint16,1026.0,61352.0,32016.71823182398,255.0,255.0,255.0,0.0
17371,uint16,0.0,62881.0,31246.24485809949,0.0,255.0,230.9196627869898,74.05707446445952
58747,uint16,7228.0,62842.0,43136.10020727041,255.0,255.0,255.0,0.0
77164,uint16,0.0,65535.0,29706.52863919005,0.0,255.0,253.29284917091837,20.079477205857263
29628,uint16,0.0,64275.0,38273.78966039541,0.0,255.0,249.85825892857142,35.57453683392464
8064,uint16,0.0,65535.0,36172.304149394135,0.0,255.0,245.44766422193877,47.62347224366222
30169,uint16,0.0,63684.0,34646.71175462373,0.0,255.0,247.62511957908163,41.03418354414155
62061,uint16,0.0,65535.0,38295.68662308674,0.0,255.0,246.63530373086735,44.811977745568115
33150,uint16,12377.0,62554.0,38083.56903698979,255.0,255.0,255.0,0.0
42582,uint16,0.0,65535.0,36296.201869419645,0.0,255.0,248.34526466836735,38.90338835546099
81084,uint16,4850.0,61640.0,37805.99264588648,255.0,255.0,255.0,0.0
74365,uint16,0.0,65535.0,33416.74764827806,0.0,255.0,235.92235331632654,66.30667301389119
507,uint16,0.0,64634.0,32627.91035554847,0.0,255.0,245.45593510841837,47.96801035886188
85638,uint16,0.0,65535.0,29151.48118622449,0.0,255.0,246.08926578443877,45.95985398999564
35456,uint16,0.0,65535.0,29114.626056281886,0.0,255.0,238.19040975765307,62.51308740928188
52267,uint16,0.0,65535.0,46685.408382493624,0.0,255.0,243.87751116071428,51.55860707003349
81797,uint16,0.0,65535.0,30723.993044483417,0.0,255.0,247.93799824617346,41.05645789670115
34752,uint16,0.0,60307.0,33710.67342952806,0.0,255.0,248.20141103316325,40.603392639822324
79320,uint16,0.0,65535.0,31631.510184151786,0.0,255.0,238.99360251913265,60.51182052984581
78396,uint16,0.0,65535.0,31136.77883848852,0.0,255.0,245.1486367984694,47.979854060038036
22789,uint16,0.0,60874.0,34692.328623246176,0.0,255.0,248.84093989158163,38.64053868279997
68703,uint16,0.0,65535.0,33271.849828603314,0.0,255.0,229.06154336734693,76.06588049253925
8694,uint16,0.0,65535.0,35141.81903698979,0.0,255.0,245.0458386479592,49.091770437084826
21653,uint16,0.0,65535.0,31410.24029416454,0.0,255.0,227.78483737244898,77.9709929874849
25157,uint16,0.0,65535.0,34972.81096540178,0.0,255.0,214.88464604591837,88.98486505452148
55601,uint16,0.0,65535.0,15944.480349170919,0.0,255.0,132.34125876913265,127.13579118185369
95659,uint16,0.0,65535.0,36569.83209103954,0.0,255.0,247.56447305484693,42.168364289599886
33786,uint16,0.0,65535.0,36720.518474968114,0.0,255.0,244.8057238520408,49.69257655127015
85257,uint16,0.0,65535.0,28778.758629623724,0.0,255.0,247.33406409438774,42.93875609406179
27414,uint16,7361.0,63362.0,44477.04840959822,255.0,255.0,255.0,0.0
64833,uint16,2635.0,65535.0,47242.07702885842,255.0,255.0,255.0,0.0
1864,uint16,0.0,65535.0,38299.79502152424,0.0,255.0,246.4971301020408,44.90352904809231
34962,uint16,0.0,65535.0,31040.78340242347,0.0,255.0,248.0182955994898,41.24396436707276
41363,uint16,0.0,65535.0,31651.032704878828,0.0,255.0,250.60580755739795,32.71618647360345
92946,uint16,0.0,59755.0,21874.262515943876,0.0,255.0,150.75255102040816,125.00950870031784
13433,uint16,0.0,61908.0,28052.1796875,0.0,255.0,235.23270089285714,66.94784753365003
87933,uint16,0.0,65535.0,35370.774852519135,0.0,255.0,249.63926977040816,35.8943915091718
70678,uint16,0.0,65535.0,33672.4355070153,0.0,255.0,251.3284239477041,29.6826590111045
57133,uint16,0.0,65535.0,45410.551478794645,0.0,255.0,254.1544563137755,14.508757528915051
9202,uint16,0.0,58404.0,34881.30205676021,0.0,255.0,242.16643415178572,55.318061000504315
88368,uint16,0.0,65535.0,29050.963448660714,0.0,255.0,244.2351921237245,50.52373215348639
66457,uint16,0.0,65535.0,31579.689632493624,0.0,255.0,251.32316246811226,29.440736977756483
60159,uint16,0.0,65535.0,32284.011479591838,0.0,255.0,248.44499362244898,39.719852177661295
7903,uint16,0.0,57075.0,35565.98766342475,0.0,255.0,245.87507971938774,47.14824969996691
63526,uint16,0.0,57034.0,20174.45047433036,0.0,255.0,172.87220982142858,119.11423853500827
93125,uint16,0.0,65535.0,29455.876594387755,0.0,255.0,246.06140385841837,46.282986852028046
14489,uint16,0.0,63864.0,36065.825275031886,0.0,255.0,244.26584422831633,50.04819203831623
41940,uint16,996.0,59457.0,36725.22161989796,255.0,255.0,255.0,0.0
19380,uint16,0.0,65535.0,23277.637655452807,0.0,255.0,148.07079081632654,125.56730359057356
28778,uint16,0.0,65535.0,30433.416633450255,0.0,255.0,244.43110251913265,50.07250917113355
38777,uint16,0.0,65535.0,34931.28876355229,0.0,255.0,238.15531329719389,62.41676195718394
89354,uint16,4925.0,63348.0,44821.69232302296,255.0,255.0,255.0,0.0
39947,uint16,0.0,65535.0,33360.100506218114,0.0,255.0,244.1249402104592,51.24978645850173
35829,uint16,7957.0,63250.0,35778.71562101403,255.0,255.0,255.0,0.0
13402,uint16,0.0,61358.0,31613.78053252551,0.0,255.0,218.33635602678572,87.15397601774144
1333,uint16,0.0,65535.0,39269.332469706635,0.0,255.0,253.26857461734693,20.597668912129176
55780,uint16,0.0,65535.0,32128.032983896683,0.0,255.0,249.09078045280611,37.642909424265
59449,uint16,0.0,58327.0,35848.683314732145,0.0,255.0,251.79296875,28.154524384033113
15384,uint16,0.0,65535.0,44710.65172592475,0.0,255.0,249.40981744260205,36.781159219737326
77000,uint16,0.0,65535.0,41732.94977678572,0.0,255.0,241.5012356505102,56.787581379940576
66765,uint16,4632.0,63485.0,45089.807118941324,255.0,255.0,255.0,0.0
17139,uint16,0.0,60821.0,34256.48210299745,0.0,255.0,245.67330994897958,47.374144091410514
86319,uint16,0.0,65535.0,34116.07284359056,0.0,255.0,252.76415019132654,23.14888579288283
41661,uint16,0.0,65535.0,34715.55436862245,0.0,255.0,244.7911750637755,49.53863109965438
74797,uint16,0.0,65535.0,26284.768714126276,0.0,255.0,237.20053411989795,64.36898751916777
76942,uint16,0.0,65535.0,31202.520607461734,0.0,255.0,236.8734056122449,64.6247285946124
14472,uint16,0.0,65535.0,40333.03186782525,0.0,255.0,253.9312818877551,15.859706007119874
39504,uint16,0.0,65535.0,33953.79161352041,0.0,255.0,249.65708705357142,35.547941812272654
36366,uint16,0.0,59113.0,30441.22951211735,0.0,255.0,242.62336575255102,54.11364779342635
2939,uint16,0.0,63260.0,35228.18255739796,0.0,255.0,237.65878109056123,63.682799432341014
7554,uint16,0.0,58601.0,35046.26263552296,0.0,255.0,252.5103834502551,24.8506486660356
29782,uint16,0.0,60831.0,34059.93201929209,0.0,255.0,243.83882732780611,51.47318904034661
55306,uint16,0.0,63996.0,38382.12376434949,0.0,255.0,253.6431959502551,16.527590723511764
53149,uint16,0.0,61060.0,34423.2646882972,0.0,255.0,246.6373963647959,44.1324985835981
34948,uint16,0.0,65535.0,33835.20416135204,0.0,255.0,242.79328762755102,53.933823356803025
14536,uint16,0.0,65535.0,31528.30084103954,0.0,255.0,245.44294084821428,47.55516622298301
39882,uint16,0.0,65535.0,36150.256397480865,0.0,255.0,252.78061224489795,22.854767149309048
4283,uint16,0.0,65535.0,35414.44935825893,0.0,255.0,236.80383051658163,64.8102355460347
88303,uint16,0.0,65535.0,30690.62260841837,0.0,255.0,254.02553013392858,15.464789804280496
41514,uint16,0.0,65535.0,41734.62181122449,0.0,255.0,252.6171875,24.25226365272261
27492,uint16,0.0,65535.0,36629.9101163903,0.0,255.0,249.88444674744898,35.07347824781435
29684,uint16,0.0,65535.0,33568.33763153699,0.0,255.0,242.66645408163265,54.1601173839317
94536,uint16,0.0,65535.0,31551.41655373087,0.0,255.0,254.21394690688774,13.938777081798971
5562,uint16,0.0,58878.0,27883.62858737245,0.0,255.0,214.9646444515306,92.4832474228468
51873,uint16,0.0,65535.0,31870.655153858417,0.0,255.0,247.06531010841837,43.369074854719685
89525,uint16,0.0,65535.0,31952.153101084183,0.0,255.0,253.97622369260205,15.880587304952444
88715,uint16,0.0,65535.0,29978.007653061224,0.0,255.0,232.2325215242347,71.41072491495797
77263,uint16,0.0,65535.0,34432.81979432398,0.0,255.0,253.02234135841837,20.996250934846945
25100,uint16,0.0,65535.0,32128.840441645407,0.0,255.0,244.27258051658163,50.15104952620725
47258,uint16,0.0,65535.0,34358.01183832908,0.0,255.0,250.6092155612245,32.874018345271814
72969,uint16,0.0,65535.0,28616.905373086734,0.0,255.0,229.85837850765307,75.48476594084215
40118,uint16,7396.0,63306.0,44547.002391581635,255.0,255.0,255.0,0.0
3576,uint16,0.0,65535.0,35196.14883609694,0.0,255.0,249.79840959821428,35.82016501638398
71677,uint16,0.0,65535.0,35102.20665258291,0.0,255.0,253.44419642857142,19.353895141156602
52076,uint16,0.0,65535.0,35208.99256616709,0.0,255.0,252.3415975765306,25.622182452095362
63647,uint16,0.0,65535.0,32235.321368781886,0.0,255.0,232.68891501913265,70.82512778650836
8074,uint16,0.0,65535.0,37436.555584343114,0.0,255.0,247.41464046556123,42.977681215849785
9876,uint16,5851.0,59701.0,37653.01666135204,255.0,255.0,255.0,0.0
17977,uint16,0.0,59703.0,34685.19818239796,0.0,255.0,245.07130899234693,47.61986773168015
23307,uint16,0.0,54326.0,33822.11836336097,0.0,255.0,250.35112404336735,33.40122122875129
47054,uint16,0.0,65535.0,36696.73883928572,0.0,255.0,250.64704241071428,32.191792214649766
93207,uint16,0.0,65535.0,35956.21894929847,0.0,255.0,247.9820631377551,40.73891990910916
53929,uint16,0.0,64577.0,33113.13887117347,0.0,255.0,253.9395129145408,15.164850298772366
26832,uint16,0.0,64112.0,31079.666593590562,0.0,255.0,252.51570471938774,24.581475063718564
65079,uint16,0.0,65535.0,34336.4912109375,0.0,255.0,238.32615194515307,62.05729715231944
73825,uint16,1969.0,62937.0,40387.06517059949,255.0,255.0,255.0,0.0
13502,uint16,0.0,65535.0,29120.494140625,0.0,255.0,222.8214883609694,82.00580740901944
94780,uint16,0.0,65535.0,32384.142617984693,0.0,255.0,249.7594068877551,35.25428750022072
86570,uint16,0.0,65535.0,30559.237384406886,0.0,255.0,249.3369738520408,37.200520370586595
15746,uint16,0.0,65535.0,41770.643016581635,0.0,255.0,252.5172193877551,24.64379896073604
27566,uint16,14268.0,63338.0,49288.19567123725,255.0,255.0,255.0,0.0
23046,uint16,0.0,65535.0,39321.785654496176,0.0,255.0,253.70169005102042,17.70019696472771
31900,uint16,0.0,47643.0,24681.875896843114,0.0,255.0,231.0381855867347,71.10733832863099
76288,uint16,0.0,62794.0,30988.820192920917,0.0,255.0,239.13249362244898,57.93839800698697
6472,uint16,0.0,59449.0,35056.62737165178,0.0,255.0,242.5749960140306,54.38149771133075
15737,uint16,0.0,51824.0,31681.617984693876,0.0,255.0,248.17920918367346,39.75341539058559
60195,uint16,0.0,65535.0,35977.73098692602,0.0,255.0,242.04109534438774,55.002755913785315
66759,uint16,0.0,65535.0,33371.46354830995,0.0,255.0,240.0703722895408,58.985214003602735
71419,uint16,0.0,65535.0,32444.38091916454,0.0,255.0,251.15700733418367,30.459192017396404
43517,uint16,0.0,65535.0,28699.627371651786,0.0,255.0,243.1280293367347,53.041500169069174
35123,uint16,0.0,65535.0,38427.449697066324,0.0,255.0,243.54747289540816,52.4678193630096
48186,uint16,0.0,65535.0,35158.98186383928,0.0,255.0,249.63649952168367,35.835463818004335
41807,uint16,0.0,65535.0,32382.642478475766,0.0,255.0,248.38817362882654,40.18106454125913
35329,uint16,0.0,65535.0,32172.10526945153,0.0,255.0,248.6466836734694,38.87856757577785
41929,uint16,0.0,65535.0,33115.22040417729,0.0,255.0,246.25229193239795,45.6035378206468
85951,uint16,0.0,65535.0,32427.4208984375,0.0,255.0,250.04514110331633,34.885140533503254
89387,uint16,7427.0,62422.0,42019.254185267855,255.0,255.0,255.0,0.0
72343,uint16,4870.0,63486.0,47180.296436543365,255.0,255.0,255.0,0.0
74778,uint16,0.0,65535.0,29838.428093112245,0.0,255.0,226.7018893494898,79.49938365905835
63403,uint16,7293.0,63676.0,45041.475605867345,255.0,255.0,255.0,0.0
60719,uint16,0.0,65535.0,32465.738958864797,0.0,255.0,234.02046795280611,69.62258146633262
76755,uint16,0.0,65535.0,33185.38333067602,0.0,255.0,252.82840401785714,22.66291314694907
12653,uint16,0.0,61480.0,33825.65419722576,0.0,255.0,239.05837452168367,61.21959171066127
14185,uint16,0.0,65535.0,33434.39315609056,0.0,255.0,238.31760204081633,62.19315856823537
25991,uint16,0.0,65535.0,32693.12089445153,0.0,255.0,233.1133410395408,70.00141819774251
42911,uint16,0.0,65022.0,34505.568359375,0.0,255.0,245.5516980229592,47.73621863931241
63340,uint16,0.0,65535.0,33152.772739955355,0.0,255.0,250.1832350127551,33.90541953784446
9034,uint16,0.0,65535.0,38836.60337611607,0.0,255.0,251.20408163265307,30.16831840704155
50974,uint16,0.0,65535.0,31324.43138153699,0.0,255.0,244.8436503507653,49.39044466629528
79491,uint16,0.0,65535.0,34417.000498246176,0.0,255.0,252.25284996811226,26.01531735984932
10136,uint16,0.0,64839.0,30259.120515784438,0.0,255.0,226.31291852678572,79.13079825419658
27754,uint16,0.0,65535.0,31601.228914221938,0.0,255.0,251.44933832908163,29.061355864723854
38047,uint16,0.0,59347.0,36711.183414381376,0.0,255.0,252.32459741709184,25.743541254688893
26382,uint16,0.0,65535.0,30137.78932158801,0.0,255.0,252.53198740433675,24.26537630717733
63274,uint16,0.0,65535.0,36136.32726801658,0.0,255.0,250.6174465880102,32.38980776398249
68431,uint16,0.0,65535.0,28278.545758928572,0.0,255.0,247.19601004464286,42.60840747949487
85176,uint16,0.0,65535.0,28950.67189492985,0.0,255.0,246.5319674744898,44.67990220219166
52946,uint16,0.0,60633.0,30440.33326690051,0.0,255.0,238.04354671556123,63.31381859852299
72431,uint16,0.0,65535.0,33576.08484135842,0.0,255.0,254.85889668367346,5.954763082989099
33134,uint16,0.0,65535.0,32389.49778778699,0.0,255.0,252.15505420918367,26.012198680518434
91604,uint16,6042.0,63487.0,44038.93086336097,255.0,255.0,255.0,0.0
74469,uint16,0.0,65535.0,30942.205217633928,0.0,255.0,253.14487005739795,21.114002437312703
36340,uint16,0.0,65535.0,28843.913484534438,0.0,255.0,242.25306919642858,54.5530724870771
63858,uint16,0.0,65535.0,30211.452566964286,0.0,255.0,249.90623007015307,35.40815556222718
79353,uint16,0.0,59214.0,33426.34139827806,0.0,255.0,250.1746053890306,34.30307215064202
61349,uint16,0.0,65535.0,33045.264429209186,0.0,255.0,248.94100765306123,38.062071524245454
22601,uint16,0.0,56827.0,34128.94979671556,0.0,255.0,243.84913105867346,51.67964929437983
8971,uint16,0.0,65535.0,30267.613580197703,0.0,255.0,248.40525350765307,39.93894604488414
3974,uint16,0.0,65535.0,31680.083147321428,0.0,255.0,241.66001674107142,56.3015051232658
44483,uint16,0.0,61417.0,32338.53390066964,0.0,255.0,232.43933354591837,70.62297796727744
68440,uint16,0.0,65535.0,30241.244240274234,0.0,255.0,243.14614556760205,52.855453134669894
18062,uint16,0.0,65535.0,26969.816745057396,0.0,255.0,239.5823301977041,60.54959081202658
56448,uint16,4554.0,53680.0,35580.880580357145,255.0,255.0,255.0,0.0
83085,uint16,0.0,65535.0,31806.481146364797,0.0,255.0,244.19465481505102,50.784232802197835
44132,uint16,0.0,63015.0,35258.96588010204,0.0,255.0,247.12306680484693,43.35517062546671
21632,uint16,0.0,65535.0,36090.408641581635,0.0,255.0,252.64487005739795,24.157490801765555
46494,uint16,0.0,65535.0,34296.378985969386,0.0,255.0,245.99412069515307,46.434936734335984
12541,uint16,0.0,65535.0,28681.520467952807,0.0,255.0,239.17448580994898,60.80669919594767
79035,uint16,0.0,65535.0,35988.18215880102,0.0,255.0,254.02855947066325,15.254374839221112
7277,uint16,0.0,58009.0,35455.01405054209,0.0,255.0,250.0359733737245,34.02634703419746
88763,uint16,0.0,65535.0,28445.41157126913,0.0,255.0,221.0311503507653,86.04987878475603
22318,uint16,0.0,60810.0,34624.29547991072,0.0,255.0,244.3313536352041,49.57018562264868
26846,uint16,0.0,65535.0,29500.401028380104,0.0,255.0,242.0681002869898,54.812573865611405
57331,uint16,0.0,65535.0,36485.859454719386,0.0,255.0,254.46354830994898,11.272615209979074
76733,uint16,0.0,65535.0,35979.46303013393,0.0,255.0,252.87928491709184,22.821900944532974
75850,uint16,0.0,65535.0,32351.618742028062,0.0,255.0,245.67067920918367,47.58690071735143
8593,uint16,0.0,60796.0,34271.463109853314,0.0,255.0,241.04123485331633,57.47529583915026
89602,uint16,0.0,65535.0,29798.170081313776,0.0,255.0,239.5475526147959,59.816848595242575
16879,uint16,0.0,65535.0,29974.251076211734,0.0,255.0,238.25033880739795,62.26267673227669
8779,uint16,0.0,61277.0,35213.50350765306,0.0,255.0,244.3425143494898,50.53921648886286
82701,uint16,0.0,65535.0,29793.128408003828,0.0,255.0,239.61957908163265,59.596902160099575
18550,uint16,0.0,63237.0,33719.45404177296,0.0,255.0,244.6253587372449,49.77168125123712
15887,uint16,0.0,58468.0,29474.66599569515,0.0,255.0,206.7891222895408,99.81509328770792
18789,uint16,0.0,65535.0,35007.07633131377,0.0,255.0,246.35359534438774,45.6082581526935
16672,uint16,0.0,65535.0,33919.47038424745,0.0,255.0,253.67416693239795,16.759130708867453
11090,uint16,258.0,62249.0,35508.540218431124,255.0,255.0,255.0,0.0
50818,uint16,0.0,65325.0,35768.5855986926,0.0,255.0,254.5833067602041,10.106129052336495
3553,uint16,0.0,58205.0,32109.14987244898,0.0,255.0,235.11778539540816,66.48968930928325
8639,uint16,0.0,56908.0,33039.31405452806,0.0,255.0,241.7513352997449,56.24955824843101
62419,uint16,0.0,65535.0,29102.33527981505,0.0,255.0,249.86082987882654,35.084511322953965
28655,uint16,0.0,65535.0,32522.595882493624,0.0,255.0,247.96518255739795,41.46249288940681
68901,uint16,0.0,65535.0,33031.0989716199,0.0,255.0,234.9313416772959,67.4892421144393
28994,uint16,0.0,65535.0,30079.687280771683,0.0,255.0,244.84620137117346,49.121317381242534
70712,uint16,0.0,65535.0,27191.30422911352,0.0,255.0,254.39959343112244,12.001205821134498
10449,uint16,0.0,58686.0,31162.60813934949,0.0,255.0,241.2014309630102,56.308281374628486
22004,uint16,0.0,65535.0,33897.645428093114,0.0,255.0,246.99190848214286,43.894484160235415
52095,uint16,0.0,65535.0,30518.340441645407,0.0,255.0,240.0026307397959,59.39260306538837
